KEY,FR,ENG,COR
LOG_114,"Merde, je risque d'aller en prison si je fais ça, mais ce chien est dangereux. Bon sang, pourquoi ne peut-on pas simplement tirer sur ces salauds en toute liberté ?","Shit, I might go to prison if I do it, but this dog is dangerous. Gosh why can't we just shoot bastards freely.",Corentin !
LOG_115,"Je... J'ai quelque chose à faire, je dois y aller, mais avant, je dois savoir, tu penses qu'Axeman a tué Kina ?","I... I've got something to do, I gotta go, but beforehand, I got to know, do you think Axeman killed Kina ?",Corentin !
LOG_116,"Quel connard... bref, je dois aller manger avec mon amant, je suis déjà en retard.","What an asshole... anyway, I got to go eat with my lover, I'm already late.",Corentin !
LOG_117,A la prochaine Monsieur le Barman !,See you next time Mr.Barman !,Corentin !
MUD_001,"Me voilà, salutations à toi, nouveau barman !","Heeeeere I come, greetings to you new barman boy !",Corentin!
MUD_002,"Ooooh, je vois ! Je sais que tu le sais, n'est-ce pas ?","Ooooh, I see ! I know you do I not ?",Corentin!
MUD_003,"Oh, si tu ne penses pas, disons que je ne te connais pas ?","Oh if you don't think so then, let's say I don't know you ?",Corentin!
MUD_004,"Mais avec tout le respect que je vous dois, vous avez vraiment le visage d'un enculé de rat.",But with all due respect you really have the face of a rat-fucker.,Corentin!
MUD_005,Huuuum... mon esprit doit encore me jouer des tours alors !,Huuuum... my mind must play tricks on me again then !,Corentin!
MUD_006,Je pensais que tu étais le gars qui a récupéré l'ancienne barmaid Kina un soir après son service.,I thought you was that guy that picked up the old barman Kina one night after her shift.,Corentin!
MUD_007,"Je suis mimidy mad Muddy, le vieil homme qui peut voir","I'm mimidy mad muddy, the oldman that can see",Corentin!
MUD_008,"Mais appelle-moi Muddy, mon pote !","But call me muddy, buddy !",Corentin!
MUD_009,"Hahaha, c'était juste une blague, calme-toi grand garçon !","Hahaha, it was just a joke, chill out big boy !",Corentin!
MUD_010,"C'est exactement ce que tu penses, idiot.",Exactly what you think it is dumbass.,Corentin!
MUD_011,"Et c'est toi que je n'aime pas, c'est toi la blague !","And it is you I don't like, joke's on you !",Corentin!
MUD_012,"Je commence à être pompette, peut-être qu'en buvant un peu plus je deviendrai un peu bavard.","I'm getting tipsy, maybe if I drink a little more I'll become a bit talkative.",Corentin!
MUD_013,"Tu lui parlais très durement, tu la frappais même. Hum hum, pas bien...","You were speaking really harsh to her, even punching her, Hum hum, not good...",Corentin!
MUD_014,"Je parle de ce type, pas de toi, bien sûr hahaha","I mean that guy, not you, of course hahaha",Corentin!
MUD_015,Un meurtre ? Quelle présomption !,Murder ? How presomptuous !,Corentin!
MUD_016,Pourquoi es-tu si sûr qu'elle a été tuée ?,Why you're so sure she got killed ?,Corentin!
MUD_017,Peut-être parce que tu l'as fait ? hahahah,Maybe because you did it ? hahahah,Corentin!
MUD_018,Calme-toi ! Calme-toi ! Pourquoi prends-tu ça si personnellement ?,Calm down ! Calm down ! Why do you take it so personnal ?,Corentin!
MUD_019,"Tu ne la connaissais pas, n'est-ce pas ?",You didn't know her did you ?,Corentin!
MUD_020,"Eh bien, c'est mon nom à moi hahaha","Well, it's mine hahaha",Corentin!
MUD_021,Le bon vieux Muddy !,The good old muddy oldman !,Corentin!
MUD_022,Est-ce que je suis nommé comme ça parce que c'est qui je suis ou je suis comme ça à cause de mon nom ?,Am I named like that because that's who I am or I am that because of my name ?,Corentin!
MUD_023,"Seule ma mère a la réponse, et je n'ai pas de mère donc tu ne le sauras pas.","Only my mother has the response, and I don't have no mother so you won't know.",Corentin!
MUD_024,"Hohoho, le grand garçon a des dents !","Hohoho, big boy got teeth !",Corentin!
MUD_025,"C'est facile, c'est facile, le sans-abrisme n'est pas contagieux, croyez-moi.","Easy, easy, homelessness is not contagious trust me.",Corentin!
MUD_026,Et tu n'es pas obligé de me donner de l'alcool si tu ne le veux pas.,And you don't have to give me alcohol if you don't want to.,Corentin!
MUD_027,Même si je pourrais peut-être t'apporter des informations si tu le fais hahaha,Even though I might get you some info if you do hahaha,Corentin!
MUD_028,"Elle est morte, qu'est ce que tu crois?","She died, what do you think ?",Corentin!
MUD_029,"Tu ne lui as peut-être pas tiré dessus,","You may have not shot her,",Corentin!
MUD_030,Mais cela ne veut pas dire que tu n'as rien à voir avec sa mort.,But that doesn't mean you've got nothing to do with her death.,Corentin!
MUD_031,"Eh bien, si tu ne veux pas parler franchement, je vais sortir, à plus tard, mon garçon !","Well if you don't want to talk real, I'm going to head out, see ya boy !",Corentin!
MUD_032,Je suis vraaaaaiment trop bourré hahaha !,I'm waaaaay too wasted hahaha !,Corentin!
MUD_033,"On dirait que tu essaies de me saouler pour que je dévoile quelques informations, n'est-ce pas ?","Looks like you try to get me drunk so I spill some infos, am I right ?",Corentin!
MUD_034,Ce n’est pas très chrétien de ta part.,That's not very christian of you.,Corentin!
MUD_035,Tu aimes voir les gens emprunter le chemin sombre à cause de toi ?,You enjoy seeing people get down the dark path because of you ?,Corentin!
MUD_036,M'aurais-tu donné de l'héroïne si tu en avais juste pour que tu saches la vérité ?,Would you have given me some heroin if you had some just so you can know the truth ?,Corentin!
MUD_037,Hahaha c'est tellement dégoûtant hahahah,Hahaha that's so fucked up hahahah,Corentin!
MUD_038,"Hé mon pote, essaie de découvrir pourquoi tu veux tant trouver un tueur au lieu de le trouver peut-être ?","Hey buddy, try and find out why you want that bad to find a killer instead of finding it maybe ?",Corentin!
MUD_039,"Tu sais quoi, peu importe, je suis juste grillé je suppose, au revoir barman !","You know what nevermind, I'm just fried I suppose, goodbye barman !",Corentin!
MUD_040,"Ok ok, détends-toi !","Okay okay, relax !",Corentin!
MUD_041,Tu seras celui qui ne saura pas comment ta copine est morte haha ​​!,You'll be the one not knowing how your girl died haha !,Corentin!
MUD_042,Au revoir imbécile !,Bye bye jackass !,Corentin!
MUD_043,"Eh bien... Je ne suis clairement pas ivre, donnes-moi de quoi me défoncer.","Well... I'm clearly not drunk, give me something to waste myself.",Corentin!
MUD_044,"Woohoohoo, je sens que mes doigts s'engourdissent !","Woohoohoo, I feel my fingers getting numb !",Corentin!
MUD_045,Et cette fois ce n'est pas à cause du froid,And this time it's not because of cold,Corentin!
MUD_046,"Bon, si jamais vous avez froid dans la rue, essayez de remplir votre manteau avec du papier journal.","Okay, if you ever are cold in the street, try to fill your coat with newspaper.",Corentin!
MUD_047,C'est vraiment isolant et plus facile à trouver que la paille en ville.,"It's really isolating, and easier to find than straw in the city.",Corentin!
MUD_048,Même si Lenny m'apporte de temps en temps de la paille de sa ferme.,Even though Lenny brings me straw from his farm once in a while.,Corentin!
MUD_049,Bien sûr !,Of course !,Corentin!
MUD_050,Youpi ! Maintenant on parle !,Woohoohoo ! Now we talk !,Corentin!
MUD_051,Putain d'alcool que tu as là !,Fucking hell of a booze you got here !,Corentin!
MUD_052,"Peut-être qu’ils l’ont tous fait, peut-être que tu l’as fait, peut-être qu’elle l’a fait.","Maybe they all did it, maybe you did it, maybe she did it.",Corentin!
MUD_053,Peut-être que la chose la plus importante à savoir n'est pas comment elle est morte mais pourquoi elle est morte.,Maybe the most important thing to know is not how she died but why she's dead,Corentin!
MUD_054,"Pourquoi, de toutes les personnes de cette histoire, c'est elle qui a été tuée ?","Why from all the people in that story, she's the one who got killed.",Corentin!
MUD_055,"Pourquoi est-il si logique qu'elle ait été tuée et que vous, le prince charmant, deviez la venger.","Why is it so logical that she got killed and that you, the charming prince, need to avenge her.",Corentin!
MUD_056,"Pourquoi, il y a tellement de gens qui auraient pu le faire ?","Why, there are so many people who could have done it ?",Corentin!
MUD_057,Et tu étais un bon petit ami ?,And were you a good boyfriend ?,Corentin!
MUD_058,Pourquoi étais-tu absent à son enterrement ?,Why where you absent to her funeral ?,Corentin!
MUD_059,"Oooooh, et ce sont tous de bonnes personnes, c'est sûr.","Oooooh, and they all are good people for sure.",Corentin!
MUD_060,Es-tu sûr qu’ils étaient tous bons avec elle ?,Are you sure they were all good to her ?,Corentin!
MUD_061,Était-elle aimée ou était-elle désirée ?,Was she loved or was she craved ?,Corentin!
MUD_062,"Bahahaha, non, bye bye enculé de rat !","Bahahaha, no, bye bye rat fucker !",Corentin!
MUD_063,"Bahahaha, je ne suis qu'un clochard sur un écran, je n'ai aucun sens.","Bahahaha, I'm just a tramp in a screen, I don't make no sense.",Corentin!
MUD_064,Qui pensez-vous qui l'a fait ?,Who do you think did it ?,Corentin!
MUD_065,"Hehehe, je sais beaucoup de choses, c'est mon but.","Hehehe, I know a lot of things, that's my purpose.",Corentin!
MUD_066,Je pourrais même être aussi audacieux que de dire que j'ai été écrit pour ça hahaha !,I could even be as bold as to say I was written for that hahaha!,Corentin!
MUD_067,"Non, sérieusement, posez-vous les bonnes questions","No, seriously, ask yourself the good questions",Corentin!
MUD_068,Et pourquoi ? Tu t'es senti coupable de quelque chose ?,And why is that ? You felt guilty of something ?,Corentin!
MUD_069,"Ne réponds pas, tu le sais si tu le sais, continue à chercher la vérité, jeune garçon.","Don't answer, you know it if you know it, keep looking for truth young boy.",Corentin!
MUD_070,"Quoi qu'il en soit, bonne chance pour tes recherches, mon gars !","Anyway, good luck with you research fella !",Corentin!
MUD_071,Intéressant...,Interesting...,Corentin!
MUD_072,Je reviendrai vers vous à la fin de la soirée et je vous poserai la même question.,"I'm going back to you at the end of the night, and I will be asking you the same question.",Corentin!
MUD_073,"Répondez judicieusement, car cela pourrait être votre réponse la plus importante.","Answer wisely, because it might be your most important response.",Corentin!
MUD_074,"Bahaha ! au revoir alors, à plus !","Bahaha ! goodbye then, see ya !",Corentin!
MUD_075,"Ah je vois ! Bon, en fait, j'ai juste entendu un coup de feu, je ne l'ai pas vu en fait.","Oh I see ! Well, truthfully, I just heard a gunshot, I actually didn't see it.",Corentin!
MUD_076,"Je n'ai pas d'yeux, donc je ne pourrais même pas le faire si je le voulais.","I don't have no eyes actually,so I couldn't even if I wanted to",Corentin!
MUD_077,Mais j'ai entendu quelqu'un courir hors du bar juste après le coup de feu.,"But, I heard someone run from the bar just after the shot",Corentin!
MUD_078,"Je ne l'ai pas entendu parler, donc je ne sais pas qui c'était.","I didn't hear him speak, so I don't know who it was.",Corentin!
MUD_079,"Quelle prétention ! On ne sait jamais, vous pourriez vous retrouver à la rue un jour !","How judging ! You never know, you could end up on the streets too one day!",Corentin!
MUD_080,"Quoi qu'il en soit, je dois rentrer à la maison...","Anyway, I got to head home...",Corentin!
MUD_081,"Hahaha je plaisante, mais je pars quand même, bye !","Hahaha I'm joking, but I'm still leaving, bye !",Corentin!
MUD_082,"Alors, de qui veux-tu en savoir plus ?","So, who do you wanna know more about ?",Corentin!
MUD_083,"Eh bien, je ne suis qu'un clochard,","Well, I'm just a bum,",Corentin!
MUD_084,"Les gens ne m’écoutent pas souvent, alors j’écoute et j’apprends.","People don't really mind me often, so I hear and I learn.",Corentin!
MUD_085,"J'aime voir ce bar comme mon refuge mental,","I like to see this bar as my mental refuge,",Corentin!
MUD_086,Et les gens qui le visitent aiment mes pensées troublées.,And the people who visit it like my troubled thoughts.,Corentin!
MUD_087,"Et ils sont troublés, croyez-moi !","And troubled they are, trust me !",Corentin!
MUD_088,"Lenny est un bon gars ! Il ne ment pas, il a des principes et aime s'amuser !","Lenny's a good guy ! He doesn't lie, he's got principles and just like to have a good time !",Corentin!
MUD_089,"Il ne pouvait vouloir de mal à personne, tu ne penses pas ?","He couldn't want to harm to anybody, don't you think so ?",Corentin!
MUD_090,"Peut-être que sa stupidité ou son manque de réflexion sur les choses qu'il fait l'empêchent d'avoir des pensées malveillantes,","Maybe his stupidity or his lack of reflexion on things he does prevent him from having malevolent thoughts,",Corentin!
MUD_091,Mais cela n'empêche sûrement pas d'autres personnes d'être blessées par lui.,But it surely doesn't prevent other people to be harmed by him.,Corentin!
MUD_092,"Linda est une bonne amie, si jamais tu as l'impression que les choses ne sont pas comme elles devraient être,","Linda's a good friend, if you ever feel like things are not how they should be,",Corentin!
MUD_093,"Vous pouvez compter sur elle pour vous convaincre que c'est normal, que le monde est ainsi et que vous devez simplement vous préparer et endurer.","You can count on her to convince you that it is normal, that it's how the world is and you just have to prepare and endure.",Corentin!
MUD_094,"Elle a peut-être raison, après tout, elle a tout vécu, elle sait ce qu'elle dit.","She may be right, after all, she's been through it all, she knows what she's saying.",Corentin!
MUD_095,"Mais peut-être que ce n'est pas normal d'accepter la situation, vous ne trouvez pas ?",But maybe it's not normal to accept the situation don't you think so ?,Corentin!
MUD_096,"Axeman est un imbécile, le travailleur rustre typique pour vous.","Axeman's a jerk, the typical boorish worker for you.",Corentin!
MUD_097,"C'est un cocktail explosif de frustration, de haine de soi et de peur.","He is an explosive cocktail of frustration, self hatred and fear.",Corentin!
MUD_098,"Et donc, chaque vague de validation de la part de Kina lui donnait l'impression d'être moins un salaud.","And therefore, every brink of validation from Kina made him feel less like a dirtbag.",Corentin!
MUD_099,"Il a commencé à ressentir de l'amour et est devenu de plus en plus exigeant, elle ne se sentait pas en sécurité avec lui","He started feeling love and became more and more demanding, she felt unsafe with him",Corentin!
MUD_100,Phil est la plus grosse merde à laquelle tu puisses penser.,Phil's the biggest piece of shit you can think of.,Corentin!
MUD_101,"Le type le plus dangereux, il a du pouvoir et en désire davantage.","The most dangerous type, he has power and crave more of it.",Corentin!
MUD_102,Ce n'est pas le genre de personne habituée à un « non ».,"He's not the kind of person used to a ""no"".",Corentin!
MUD_103,Ce genre de gars cache son comportement monstrueux derrière un beau sourire.,This kind of guy hides its monstruous behaviour behind a good looking smile.,Corentin!
MUD_104,"Il pense que parce qu'il se dit que quelque chose n'est pas grave, ce n'est pas grave.","He thinks because he says to himself something is not severe, it is not.",Corentin!
MUD_105,Il voulait Kina peut-être simplement parce qu'elle ne le voulait pas.,He wanted Kina maybe just because she didn't want him.,Corentin!
MUD_106,"Oh ! Crackhead, c'est tout simplement l'exemple parfait du flic.","Oh ! Crackhead, he's simply the perfect exemple of a cop.",Corentin!
MUD_107,"Suivant les ordres, ne faisant pas beaucoup de cas des cas dont il n'avait pas besoin de faire","Following orders, not doing much case of the cases he didn't need to make case of",Corentin!
MUD_108,Il aime vraiment son arme et la puissance que celle-ci lui donne.,He really likes his gun and the power this one gives him.,Corentin!
MUD_109,Peut-être cache-t-il sa colère et son pouvoir derrière la vertu apparente de sa mission.,Maybe he hides his power anger behind the apparent virtue of his mission.,Corentin!
MUD_110,Peut-être qu'il croit vraiment à cette loi de merde qu'il défend,Perhaps he really believes in this shitty law he defends,Corentin!
MUD_111,"Lui seul peut le savoir, mais est-ce que cela change vraiment quelque chose ?","Only him can know that, but does it really changes something ?",Corentin!
MUD_112,"Kina était gentille avec moi, nous avons beaucoup parlé ensemble.","Kina was nice to me, we talked together a lot.",Corentin!
MUD_113,"C'était une jeune femme brillante, une artiste aussi.","She was a brilliant young lady, an artist also.",Corentin!
MUD_114,Elle écrivait les plus beaux poèmes que j’ai jamais lus.,She used to write the most beautiful poems I ever read.,Corentin!
MUD_115,Il n'y a rien d'autre à dire sur elle que vous ne sachiez déjà.,There's nothing else much to say about her that you don't already know.,Corentin!
MUD_116,"Elle n'était pas parfaite bien sûr, parfois elle était en colère, parfois elle ne voulait parler à personne.","She wasn't perfect of course, sometimes she was pissed, sometime she didn't want to talk to nobody.",Corentin!
MUD_117,Je pense que je pouvais dire qu’elle était une bonne amie à moi.,I think I could tell she was a good friend of mine.,Corentin!
MUD_118,"Et... oh mon Dieu, je vais vomir, c'est sûr. Ton alcool de contrebande est sacrément dur, merde.","And... oh gosh I'm gonna throw up for sure. Your moonshine is hell of a hard one, shit.",Corentin!
MUD_119,"Ah je vois ! Bon, en fait, j'ai juste entendu un coup de feu, je ne l'ai pas vu en fait.","Oh I see ! Well, truthfully, I just heard a gunshot, I actually didn't see it.",Corentin!
MUD_120,"En fait, je n'ai pas d'yeux, donc je ne pourrais même pas le faire si je le voulais.","I don't have no eyes actually, so I couldn't even if I wanted to",Corentin!
MUD_121,Mais j'ai entendu quelqu'un courir hors du bar juste après le coup de feu.,"But, I heard someone run from the bar just after the shot",Corentin!
MUD_122,"Je ne l'ai pas entendu parler, donc je ne sais pas qui c'était.","I didn't hear him speak, so I don't know who it was.",Corentin!
MUD_123,On se retrouve ici mon garçon !,Here we meet again boy !,Corentin!
MUD_124,As-tu eu le temps de réfléchir ?,Did you have time to think ?,Corentin!
MUD_125,Oh oh oh ! c'est intéressant !,Oh oh oh ! that is interesting !,Corentin!
MUD_126,Je suis tellement curieuse de savoir ce que tu as découvert !,I'm so curious to know what you discovered !,Corentin!
MUD_127,"Je veux boire un verre,","I want a drink,",Corentin!
MUD_128,"Je veux une grande maison avec une grande piscine,","I want a big house with a big pool,",Corentin!
MUD_129,Je veux la paix dans le monde.,I want peace in the world.,Corentin!
MUD_130,Nous voulons tous beaucoup de choses.,We all want a lot of things.,Corentin!
MUD_131,Je dois rester un peu enigmatique si je veux vous divertir hehe.,I gotta keep a bit shady if I want to entertain you hehe.,Corentin!
MUD_132,"Sinon tu vas m'abandonner, me laissant dans un torrent noir de néant.","Otherwise you're gonna abandon me, leaving me in a black torrent of nothing.",Corentin!
MUD_133,Même si ça ne me changerait pas beaucoup.,Even though it wouldn't change me a lot.,Corentin!
MUD_134,"Tu sais, puisque je suis aveugle et tout.","You know, since I'm blind and all.",Corentin!
MUD_135,Quelle réponse ? Qui a tué Kina tu veux dire ?,What response ? Who killed Kina you mean ?,Corentin!
MUD_136,Les gens te l'ont déjà dit.,People already told you.,Corentin!
MUD_137,Voulez-vous savoir qui lui a tiré dessus ou qui l'a tuée ?,Do you want to know who shot her or who killed her ?,Corentin!
MUD_138,"Whoohoohoo, me faire boire pour savoir ce que je pense hehe, j'adore ça.","Whoohoohoo, getting me to drink to know what I think hehe, I love it.",Corentin!
MUD_139,"Continue un peu la prochaine fois, peut-être que ça marchera.","Keep it up a little next time, maybe it'll work.",Corentin!
MUD_140,"Huuuuum, maintenant j'ai vraiment envie de te dire la vérité !","Huuuuum, now I realy want to tell you the truth !",Corentin!
MUD_141,Dois-je le faire ou non ?,Should I do it or should I not ?,Corentin!
MUD_142,À qui la faute alors ?,Who's fault is it then ?,Corentin!
MUD_143,"Ceux qui essaient d'attirer son attention ou simplement son corps pour le plaisir,","The ones trying to get her attention or simply her body for the sake of it,",Corentin!
MUD_144,"Perpétuer la violence dans son entourage, en l’objectivant et en l’abaissant ?","Perpetuating violence in her surroundings, by objectifying her and lowering her ?",Corentin!
MUD_145,"L'autorité, aveugle à ces violences, s'attachant uniquement à garder une vertu de faste ?","The authority, blind to these violences, focusing only on keeping a virtue of pomp ?",Corentin!
MUD_146,"Ses proches, résignés et fatalistes face au monde, prêts à s'adapter à l'infamie la plus abjecte ?","Her kin, resigned and fatalistic in the face of the world, ready to adapt to even the most abject infamy ?",Corentin!
MUD_147,"Ou l'absent, concentré sur sa propre disparition, sans voir celle qui se produit à côté de lui.","Or the absent one, focusing on his own demise, not seeing the one occuring beside him.",Corentin!
MUD_148,"Qu'en penses-tu ? Si cela a encore de l'importance pour toi, qui est le coupable selon toi ?","What do you think ? If it's of any importance to you still, who do you think is the culprit ?",Corentin!
MUD_149,"Alors, selon vous, qui l'a fait ?","So, who do you think did it ?",Corentin!
MUD_150,Comment sais-tu qu'elle était aimée ?,How do you know she was loved ?,Corentin!
MUD_151,"Hohoho, on dirait que tu commences à comprendre des choses.","Hohoho, now you're beginning to understand maybe.",Corentin!
MUD_152,"Hum, tu sembles assez sûr de ton choix ici.","Hum, you seem pretty sure about your choice here.",Corentin!
MUD_153,Et si je pouvais te donner l'opportunité de te venger ?,What if I can give you the opportunity to avange yourself ?,Corentin!
MUD_154,"Tiens, prends ça.","Here, take that.",Corentin!
MUD_155,"Fais ce que tu as à faire, profite-en si tu peux.","Go do what you got to do, enjoy it if you can.",Corentin!
MUD_156,"Et si jamais tu doutes, tu peux toujours réessayer, hahahaha","And if you happen to doubt or have remorse, try again hahaha",Corentin!
PHI_001,"Waouh, ce bar est aussi vide que moi en ce moment !","Wow, this bar is as empty as me right now !",Corentin !
PHI_002,"Je suis belle Phil, mais appelle-moi simplement beau gosse.","I'm beautiful Phil, but just call me beautiful.",Corentin !
PHI_003,Je n'arrive pas à croire que personne ne t'ait encore parlé de moi.,I can't believe nobody told you about me yet.,Corentin !
PHI_004,"Ne t'inquiète pas, j'ai déjà mangé.",Don't worry I already ate.,Corentin !
PHI_005,"Alors tu es nouveau ici ? Ne te fais pas avoir, mais c'est dommage qu'ils n'aient pas embauché une dame.","So you're new here ? Don't take it upon you, but it's a shame they didn't hire a lady.",Corentin !
PHI_006,La barmaid précédente était une sacrée personne !,The previous barmaid was a hell of a piece !,Corentin !
PHI_007,"Je l'aurais mangée crue, exactement le genre de femme qui me frustre autant qu'elle m'excite.","I would have eaten her raw, just the kind of woman who frustrates me as much as she excites me.",Corentin !
PHI_008,"Hahaha, pas si tu n'as pas de petite amie ou si je ne la connais pas !","Hahaha, not if you don't have a girlfriend or if I don't know her !",Corentin !
PHI_009,"Je vois, Axeman te l'a dit, n'est-ce pas ?","I see, Axeman told you am I right ?",Corentin !
PHI_010,Il est juste jaloux que je voie son ex-femme.,He's just jealous that I see his ex-wife.,Corentin !
PHI_011,"Sérieusement, regardez-moi, est-ce que j'ai l'air d'avoir besoin de droguer des filles pour coucher avec elles ?","Seriously, look at me, do I look like I need to drug girls to sleep with them ?",Corentin !
PHI_012,"Allez, donne-moi une pause et un verre, mon garçon.","Come on, give me a break and a glass boy.",Corentin !
PHI_013,"Qui es-tu, un flic ?","Who are you, a cop ?",Corentin !
PHI_014,"Je ne sais pas, la garce a peut-être énervé le mauvais gars.","I don't know, the bitch might have just pissed the wrong guy.",Corentin !
PHI_015,Ou peut-être qu'elle s'est simplement suicidée après que son mari ait failli le faire.,Or maybe she just killed herself after her husband almost did it.,Corentin !
PHI_016,"Juste un peu d'alcool, mec, c'est l'ivresse qui compte.","Just some booze dude, it's the drunkness that counts.",Corentin !
PHI_017,"Hum... ouais, comment tu le sais ?","Hum... yeah, how do you know that ?",Corentin !
PHI_018,"Nous avons passé un bon moment après le dîner, haha, elle dort dans mon berceau maintenant, elle prend des forces, tu sais.","We had a fun time after dinner, haha, she's sleeping at my crib now, taking forces you know.",Corentin !
PHI_019,"Ok, je vois ce que tu fais, va te faire foutre, je m'en vais.","Okay, I see what you're doing, fuck you, I'm out.",Corentin !
PHI_020,Ce bar n'est plus intéressant depuis que la belle barmaid n'est plus là,This bar is not interesting anymore since the beautiful barmaid's not there anymore,Corentin !
PHI_021,"Tu viens de me perdre ainsi que toutes tes clientes, connard.",You just lost me and all your female customers with it loser.,Corentin !
PHI_022,"Je ne suis pas encore ivre, continue et plus vite.","I'm not drunk yet, keep going, and faster.",Corentin !
PHI_023,Qu'est-ce que t'as fait ? Tu ne sais pas qui je suis !,The fuck you did ? you don't know who I am !,Corentin !
PHI_024,Tu vas avoir ce qui t'arrive !,You're gonna get what's coming for you !,Corentin !
PHI_025,"Eh bien, elle a essayé de cacher ses bleus avec du maquillage, mais elle n'a trompé personne.","Well she tried to hide her bruises with makeup, but she fooled no one.",Corentin !
PHI_026,"Ouais, tu paries !","Yeah, you bet !",Corentin !
PHI_027,"Mais bon, ne vous méprenez pas, je ne suis pas comme ces fous qui salivaient sur chaque fille qui passe.","But hey, don't get the wrong idea, I'm not like those crazy losers salivating on every chick passing.",Corentin !
PHI_028,"J'aime les femmes fortes, les femmes qui peuvent me résister.","I like strong women, women that can resist me.",Corentin !
PHI_029,"Peu importe, tu ne peux pas me comprendre, tu es trop moche.","Whatever, you can't understand me, you're too ugly.",Corentin !
PHI_030,Je dirais que je préfère toujours les femmes haha.,I'd say I still prefere women haha.,Corentin !
PHI_031,"Elles sont si délicieuses, vous savez, j’aime me voir comme un don juan moderne.","They are so delicious, you know, I like to see myself as a modern don juan.",Corentin !
PHI_032,"Aucune femme ne peut me résister, enfin elles essaient au début, mais mon charme finit par gagner à chaque fois.","No female can resist me, well they try to at the beginning, but my charm ends up winning all the time.",Corentin !
PHI_033,"Hahaha ! Je vois que tu es rusé *rot*, je veux dire... non, les drogues c'est juste une fois que je les ai déjà.","Hahaha ! I see you're cunning *burp*, I mean... no, drugs are just once I already have them.",Corentin !
PHI_034,Tu as sacrément raison haha ​​! et j'aime encore plus quand ils viennent tous les deux ensemble !,You're goddamn right haha ! and I like even more when they come both together !,Corentin !
PHI_035,J'aime me dire que « l'alcool est la clé du cœur d'une femme »,"I like to say to myself ""alcohol is the key to a woman's heart""",Corentin !
PHI_036,"C'est vite dit, n'est-ce pas ?",Swiftly said isn't it ?,Corentin !
PHI_037,Je suis plutôt fier de ma poésie.,I'm kind of proud of my poetry.,Corentin !
PHI_038,"Ouais, bien sûr ! Je l'aurais fait si elle ne s'était pas suicidée.","Yeah, of course ! I would have if she didn't kill herself.",Corentin !
PHI_039,Un putain de gâchis si tu veux mon avis.,A fucking waste if you ask me.,Corentin !
PHI_040,Dieu sait que j'ai beaucoup essayé haha.,God know I tried a lot haha.,Corentin !
PHI_041,"Elle a continué à refuser mes boissons, alors j'ai dû essayer une autre approche.","She kept refusing my drinks tho, so I had to try another angle.",Corentin !
PHI_042,"Ouais hehe, mais elle n'a jamais voulu boire avec moi *hanches*","Yeah hehe, but she never wanted to drink with me *hips*",Corentin !
PHI_043,"Elle était tellement taquine, disant toujours « non » comme si elle ne le voulait pas au fond d'elle-même.","She was such a tease, always saying ""no"" like she didn't want it deeply inside.",Corentin !
PHI_044,"Putain, elle m'a tellement énervé.",Fuck she pissed me of so much.,Corentin !
PHI_045,Bien sûr ! J'ai au moins essayé...,Of course! I tried at least...,Corentin !
PHI_046,"Écoute, garde ça entre nous, *urp* mais j'ai glissé une pilule dans son verre un soir.","Look, keep that between us, *urp* but I slipped a pill in her drink one night.",Corentin !
PHI_047,Bien sûr que oui ! Elle m'a pratiquement supplié de le faire avec ses yeux.,You bet I did ! She practically begged me to with her eyes.,Corentin !
PHI_048,"Eh bien, je l'ai fait, mais tu ne sauras pas quoi hehe.","Well, I did, but you will not know what hehe.",Corentin !
PHI_049,"Maintenant, nous pouvons parler.",Now we can talk.,Corentin !
PHI_050,"Tu as l'air contrarié mec, mais ne t'inquiète pas, je ne vais pas te mordre haha.","You seem upset man, but don't worry, I'm not going to bite you haha.",Corentin !
PHI_051,"Alors, quoi de neuf, mon pote ?","So, what's good pal ?",Corentin !
PHI_052,Hum... haha ​​je ne sais pas ce que tu veux dire.,Hum... haha I don't know what you mean.,Corentin !
PHI_053,"Tu sais, comme... emballer des choses comme pour dire hahaha !",You know like... to pack things up as to say hahaha !,Corentin !
PHI_054,J'ai commencé à écrire pour courtiser la barmaid précédente hehehe,I began to write to court the previous barmaid hehehe,Corentin !
PHI_055,"Oh allez, je pensais que tu étais un gentil garçon !","Oh come on, I thought you were a good guy !",Corentin !
PHI_056,"Je sors, va te faire foutre, tu vas voir ce qui t'attend.","I'm out, fuck you,you're gonna see what's coming for you.",Corentin !
PHI_057,"Je ne sais pas si elle l'a vu ou quoi, mais elle ne l'a pas bu.","I don't know if she saw it or whatever, but she didn't drink it.",Corentin !
PHI_058,"Cette garce était intelligente, tu sais.",That bitch was smart you know.,Corentin !
PHI_059,"Hein... Comment as-tu... Hum je veux dire, non bien sûr que non ! Je ne sais pas ce que tu insinues.","Huh... How did you...  Hum I mean, no of course not ! Jerk, I don't know what you're insignuating.",Corentin !
PHI_060,"Maintenant, nous pouvons parler.",Now we can talk.,Corentin !
PHI_061,"Tu as l'air contrarié mec, mais ne t'inquiète pas, je ne vais pas te mordre haha.","You seem upset man, but don't worry, I'm not going to bite you haha.",Corentin !
PHI_062,"Alors, quoi de neuf, mon pote ?","So, what's good pal ?",Corentin !
PHI_063,"Bien sûr mec, je ne suis pas un monstre.","Of course man, I'm not a monster.",Corentin !
